31625at7147,2R
31693at7147,2R
31703at7147,2L
31731at7147,2L
31739at7147,X
31776at7147,3L
31778at7147,2R
31785at7147,2R
31817at7147,3L
31832at7147,2R
31907at7147,3R
31940at7147,2R
31948at7147,3R
31961at7147,2L
31963at7147,2R
31967at7147,3L
31984at7147,3R
32037at7147,3R
32079at7147,X
32082at7147,2R
32098at7147,2L
32129at7147,3L
32140at7147,3L
32144at7147,X
32200at7147,3R
32239at7147,2L
32249at7147,X
32288at7147,X
32289at7147,2R
32292at7147,3R
32314at7147,3R
32346at7147,3L
32359at7147,3L
32378at7147,3L
32465at7147,3L
32478at7147,3L
32485at7147,2R
32494at7147,2R
32511at7147,3L
32539at7147,3L
32573at7147,2L
32612at7147,X
32618at7147,X
32632at7147,2R
32636at7147,X
32656at7147,2R
32682at7147,3R
32700at7147,2R
32701at7147,3L
32719at7147,3L
32741at7147,3R
32748at7147,3L
32751at7147,3R
32752at7147,X
32844at7147,3L
32864at7147,2R
32865at7147,2L
32907at7147,2L
32912at7147,3L
32946at7147,3L
32983at7147,2L
32996at7147,X
33001at7147,2R
33096at7147,3R
33110at7147,X
33162at7147,3L
33167at7147,2L
33183at7147,2L
33223at7147,2L
33236at7147,3R
33250at7147,X
33254at7147,3L
33288at7147,2R
33325at7147,3R
33362at7147,2L
33367at7147,3R
33382at7147,3L
33424at7147,3L
33430at7147,2L
33436at7147,3L
33443at7147,X
33446at7147,2R
33458at7147,2R
33478at7147,3R
33513at7147,3L
33530at7147,3L
33537at7147,X
33597at7147,3R
33604at7147,2L
33614at7147,3L
33629at7147,3R
33638at7147,3L
33641at7147,3R
33666at7147,3R
33689at7147,X
33706at7147,2R
33709at7147,3R
33755at7147,X
33776at7147,X
33811at7147,X
33889at7147,3R
33897at7147,3R
33935at7147,3R
33983at7147,2R
33993at7147,2R
34044at7147,3R
34096at7147,2R
34129at7147,2R
34132at7147,2R
34220at7147,3R
34236at7147,X
34293at7147,X
34323at7147,X
34330at7147,3R
34342at7147,3L
34356at7147,2L
34388at7147,2L
34460at7147,3L
34492at7147,3L
34516at7147,3R
34551at7147,2R
34553at7147,3L
34561at7147,3L
34577at7147,3L
34658at7147,3R
34667at7147,2L
34692at7147,3L
34699at7147,3L
34725at7147,2R
34732at7147,X
34735at7147,3R
34761at7147,X
34780at7147,2L
34800at7147,3L
34806at7147,3L
34808at7147,2L
34834at7147,2R
34843at7147,2R
34864at7147,2R
34897at7147,X
34919at7147,2L
34940at7147,3R
34952at7147,3R
34988at7147,2L
34997at7147,2L
35021at7147,2R
35031at7147,2R
35043at7147,3R
35051at7147,3R
35053at7147,3R
35099at7147,3L
35123at7147,3R
35147at7147,2R
35162at7147,3R
35208at7147,3R
35225at7147,3R
35253at7147,3R
35260at7147,3R
35266at7147,2L
35326at7147,3L
35396at7147,X
35419at7147,3R
35471at7147,X
35474at7147,2R
35523at7147,3L
35569at7147,3L
35580at7147,3L
35581at7147,3R
35619at7147,2R
35629at7147,2R
35694at7147,2L
35696at7147,3R
35734at7147,2L
35757at7147,2L
35803at7147,X
35807at7147,X
35835at7147,3R
35836at7147,2R
35872at7147,2R
35877at7147,3L
35903at7147,2R
35908at7147,3L
35954at7147,3R
35978at7147,2R
36084at7147,X
36088at7147,2L
36112at7147,2L
36129at7147,3R
36142at7147,3R
36153at7147,X
36171at7147,3L
36194at7147,2R
36257at7147,3L
36309at7147,2L
36356at7147,2R
36428at7147,X
36434at7147,2L
36447at7147,2R
36467at7147,3R
36502at7147,3L
36511at7147,X
36550at7147,2L
36558at7147,3L
36621at7147,2L
36630at7147,3L
36647at7147,2R
36652at7147,3R
36676at7147,2L
36681at7147,2R
36702at7147,2R
36707at7147,X
36721at7147,3R
36741at7147,3L
36745at7147,3R
36765at7147,3L
36767at7147,2L
36810at7147,X
36814at7147,X
36818at7147,2L
36820at7147,3R
36823at7147,2R
36877at7147,2R
36896at7147,3R
36943at7147,X
36951at7147,2R
36970at7147,X
36989at7147,3R
37008at7147,X
37011at7147,2R
37021at7147,3L
37033at7147,3R
37074at7147,3R
37078at7147,3R
37090at7147,2R
37092at7147,2L
37097at7147,X
37112at7147,3L
37114at7147,2R
37118at7147,X
37128at7147,X
37195at7147,3R
37197at7147,3R
37209at7147,3L
37248at7147,3L
37340at7147,3R
37414at7147,3L
37432at7147,3L
37488at7147,X
37504at7147,3R
37523at7147,2R
37548at7147,X
37557at7147,2L
37592at7147,3L
37626at7147,3L
37646at7147,3R
37678at7147,X
37703at7147,2L
37754at7147,3L
37759at7147,2L
37798at7147,3R
37837at7147,2L
37841at7147,X
37851at7147,2L
37894at7147,3R
37960at7147,3R
37963at7147,2R
38000at7147,2R
38001at7147,3R
38004at7147,2R
38010at7147,X
38024at7147,2L
38040at7147,X
38112at7147,3L
38158at7147,2L
38188at7147,3L
38191at7147,3R
38196at7147,X
38242at7147,2R
38256at7147,2L
38276at7147,3L
38298at7147,2L
38311at7147,3R
38358at7147,3L
38422at7147,2R
38430at7147,3R
38433at7147,2R
38466at7147,2L
38480at7147,3R
38488at7147,2R
38522at7147,3R
38548at7147,2R
38580at7147,X
38589at7147,X
38619at7147,3L
38642at7147,X
38651at7147,2R
38667at7147,3R
38687at7147,3L
38703at7147,2L
38782at7147,2R
38799at7147,2R
38816at7147,2R
38817at7147,2R
38855at7147,3L
38856at7147,3L
38865at7147,2R
38879at7147,3L
38896at7147,2R
38916at7147,2R
38937at7147,2L
38944at7147,2L
38950at7147,2R
38956at7147,X
38982at7147,3L
39057at7147,3L
39073at7147,X
39086at7147,2R
39090at7147,3R
39100at7147,X
39111at7147,2R
39118at7147,3R
39139at7147,3R
39154at7147,2R
39155at7147,2R
39206at7147,3L
39239at7147,3L
39249at7147,2R
39282at7147,3R
39313at7147,X
39318at7147,X
39344at7147,3R
39367at7147,X
39384at7147,2R
39435at7147,3L
39439at7147,3R
39468at7147,3R
39475at7147,2R
39485at7147,2R
39504at7147,3R
39519at7147,3L
39529at7147,2R
39543at7147,X
39577at7147,3L
39596at7147,2L
39601at7147,3R
39607at7147,3L
39616at7147,2R
39646at7147,X
39659at7147,3L
39671at7147,3R
39673at7147,3L
39687at7147,2L
39708at7147,3R
39754at7147,3R
39777at7147,2L
39790at7147,3R
39795at7147,2L
39801at7147,2R
39895at7147,3L
39903at7147,2L
39907at7147,2R
39959at7147,3R
39987at7147,X
40008at7147,2R
40052at7147,3R
40078at7147,2L
40089at7147,2L
40100at7147,X
40114at7147,2L
40116at7147,2R
40121at7147,4
40254at7147,2R
40259at7147,X
40273at7147,2L
40274at7147,X
40279at7147,2L
40310at7147,3R
40328at7147,2R
40359at7147,3R
40372at7147,2R
40401at7147,3L
40428at7147,3L
40441at7147,2L
40483at7147,X
40519at7147,2R
40525at7147,2R
40537at7147,2R
40629at7147,3R
40653at7147,3L
40701at7147,X
40707at7147,3R
40733at7147,2R
40735at7147,3L
40749at7147,3L
40755at7147,3R
40793at7147,2L
40817at7147,2R
40820at7147,X
40867at7147,2R
40874at7147,3R
40875at7147,3R
40880at7147,3R
40947at7147,2R
40948at7147,2R
40949at7147,3L
40951at7147,2L
41010at7147,2L
41039at7147,2L
41062at7147,X
41101at7147,3R
41106at7147,2L
41123at7147,3R
41126at7147,3L
41129at7147,3R
41136at7147,3L
41177at7147,3L
41192at7147,3R
41200at7147,2L
41233at7147,2R
41248at7147,2R
41252at7147,2L
41274at7147,3R
41286at7147,2R
41304at7147,3R
41330at7147,3R
41342at7147,3L
41363at7147,2L
41380at7147,2L
41382at7147,3L
41419at7147,2L
41421at7147,3R
41481at7147,3L
41508at7147,2R
41591at7147,3L
41593at7147,2R
41648at7147,3R
41654at7147,2L
41693at7147,3R
41724at7147,3R
41731at7147,2R
41740at7147,2L
41742at7147,3L
41769at7147,3R
41775at7147,3R
41837at7147,X
41851at7147,2R
41891at7147,3L
41927at7147,2L
41978at7147,2R
42033at7147,2R
42037at7147,3L
42039at7147,2L
42090at7147,2L
42154at7147,3R
42176at7147,2L
42223at7147,3L
42226at7147,2R
42227at7147,3L
42257at7147,3R
42259at7147,2L
42281at7147,2R
42323at7147,3R
42337at7147,2L
42351at7147,3L
42354at7147,3R
42359at7147,2R
42370at7147,2L
42387at7147,2R
42406at7147,2R
42415at7147,3R
42417at7147,3R
42448at7147,3R
42466at7147,3L
42469at7147,3R
42486at7147,3R
42501at7147,3R
42517at7147,3L
42518at7147,3R
42524at7147,3L
42536at7147,X
42569at7147,2L
42599at7147,X
42702at7147,3R
42709at7147,3R
42766at7147,3L
42767at7147,3L
42799at7147,2R
42811at7147,3R
42845at7147,3L
42857at7147,2L
42884at7147,3L
42904at7147,3L
42925at7147,2R
42944at7147,2L
42950at7147,3L
42992at7147,X
43003at7147,3R
43017at7147,2L
43053at7147,3R
43106at7147,X
43115at7147,X
43141at7147,X
43149at7147,3L
43175at7147,2L
43242at7147,X
43315at7147,3R
43325at7147,3R
43332at7147,3R
43417at7147,3L
43432at7147,3R
43455at7147,3R
43477at7147,3R
43549at7147,3R
43558at7147,X
43616at7147,3L
43623at7147,3R
43648at7147,3L
43663at7147,2R
43690at7147,2L
43696at7147,X
43699at7147,3R
43750at7147,2R
43757at7147,X
43770at7147,3R
43784at7147,3L
43841at7147,X
43847at7147,3L
43857at7147,3L
43860at7147,3L
43898at7147,2L
43952at7147,3L
43962at7147,2L
43990at7147,2R
43998at7147,2L
44003at7147,2R
44009at7147,3R
44043at7147,X
44085at7147,X
44103at7147,X
44125at7147,3L
44177at7147,3R
44182at7147,3R
44216at7147,2L
44239at7147,X
44246at7147,3R
44253at7147,2L
44284at7147,3R
44288at7147,3R
44328at7147,2L
44335at7147,3R
44340at7147,3L
44342at7147,3L
44372at7147,3R
44411at7147,X
44433at7147,X
44475at7147,2L
44515at7147,2R
44529at7147,2L
44530at7147,X
44599at7147,3L
44668at7147,3L
44737at7147,3L
44741at7147,3L
44758at7147,3R
44812at7147,2L
44823at7147,X
44827at7147,3R
44830at7147,2R
44887at7147,3L
44933at7147,3R
44941at7147,2L
44989at7147,X
45012at7147,2L
45036at7147,X
45052at7147,2L
45092at7147,2L
45179at7147,2L
45223at7147,2L
45230at7147,X
45268at7147,3L
45273at7147,3R
45320at7147,3L
45322at7147,3L
45343at7147,2R
45344at7147,2L
45349at7147,3R
45354at7147,2R
45356at7147,3R
45416at7147,3R
45459at7147,2L
45475at7147,3L
45517at7147,X
45519at7147,3R
45528at7147,2L
45541at7147,X
45554at7147,3L
45582at7147,3R
45641at7147,3R
45669at7147,3L
45724at7147,X
45748at7147,3R
45755at7147,2R
45771at7147,2R
45773at7147,3L
45811at7147,3R
45813at7147,2R
45850at7147,3L
45851at7147,2R
45870at7147,3L
45874at7147,3L
45916at7147,2R
45978at7147,X
45984at7147,3L
46001at7147,2R
46018at7147,3R
46041at7147,X
46086at7147,2R
46181at7147,2L
46219at7147,2L
46254at7147,2R
46268at7147,2R
46292at7147,3L
46325at7147,2L
46327at7147,2R
46331at7147,3L
46346at7147,3L
46386at7147,2L
46418at7147,X
46428at7147,3L
46433at7147,3R
46457at7147,2R
46488at7147,2R
46489at7147,3R
46495at7147,3R
46531at7147,3R
46546at7147,2R
46580at7147,3L
46602at7147,2R
46647at7147,3R
46666at7147,3R
46752at7147,2R
46758at7147,X
46778at7147,2R
46793at7147,3R
46798at7147,3L
46814at7147,3L
46902at7147,2L
46949at7147,X
46967at7147,3L
46985at7147,3R
47007at7147,3R
47053at7147,3R
47079at7147,3L
47106at7147,2L
47111at7147,3L
47126at7147,2L
47156at7147,2R
47202at7147,3R
47216at7147,3R
47228at7147,3R
47233at7147,3L
47274at7147,3R
47297at7147,3L
47334at7147,2R
47363at7147,3R
47396at7147,2R
47411at7147,2L
47430at7147,3R
47457at7147,3R
47465at7147,2L
47477at7147,X
47497at7147,X
47539at7147,2L
47578at7147,X
47597at7147,3R
47607at7147,3R
47642at7147,3R
47683at7147,3L
47762at7147,2L
47770at7147,2R
47775at7147,3R
47801at7147,2R
47822at7147,3R
47829at7147,X
47835at7147,2R
47853at7147,X
47874at7147,3R
47927at7147,3R
47948at7147,3L
47953at7147,3R
47966at7147,3L
47977at7147,2L
47979at7147,2L
48005at7147,2L
48067at7147,2R
48155at7147,3L
48176at7147,2R
48178at7147,3L
48182at7147,3R
48184at7147,X
48208at7147,2L
48274at7147,2L
48280at7147,2R
48299at7147,2R
48305at7147,2R
48316at7147,2L
48385at7147,3R
48479at7147,2L
48490at7147,X
48501at7147,2R
48521at7147,3L
48529at7147,2R
48534at7147,2R
48535at7147,X
48558at7147,4
48567at7147,3R
48575at7147,2L
48609at7147,3R
48664at7147,2R
48691at7147,X
48743at7147,3L
48745at7147,3R
48748at7147,2R
48749at7147,3L
48810at7147,X
48840at7147,2R
48878at7147,3R
48887at7147,3L
48904at7147,2L
48966at7147,3R
48995at7147,3R
49015at7147,3L
49040at7147,3R
49063at7147,3L
49075at7147,3R
49088at7147,3L
49109at7147,2R
49141at7147,2L
49153at7147,X
49176at7147,3L
49188at7147,3R
49201at7147,3R
49208at7147,3R
49220at7147,3R
49223at7147,2L
49230at7147,X
49274at7147,4
49275at7147,3L
49323at7147,X
49327at7147,3R
49375at7147,X
49377at7147,3R
49401at7147,3R
49525at7147,3L
49533at7147,3R
49558at7147,X
49563at7147,3L
49573at7147,3L
49637at7147,3R
49651at7147,3R
49674at7147,X
49727at7147,2L
49748at7147,2R
49777at7147,3R
49784at7147,2R
49790at7147,X
49818at7147,2L
49833at7147,2R
49836at7147,3R
49954at7147,X
49968at7147,3R
49981at7147,3L
49999at7147,2R
50053at7147,3R
50127at7147,2L
50147at7147,3R
50189at7147,2R
50222at7147,3L
50271at7147,3L
50276at7147,3R
50307at7147,3R
50309at7147,3L
50327at7147,2R
50356at7147,3R
50361at7147,2L
50370at7147,3R
50546at7147,2L
50591at7147,3R
50614at7147,3R
50634at7147,2R
50643at7147,3R
50649at7147,2L
50665at7147,3L
50666at7147,2L
50720at7147,3R
50723at7147,3L
50746at7147,2L
50753at7147,3L
50761at7147,2R
50789at7147,3R
50821at7147,3L
50872at7147,3L
50898at7147,2L
50918at7147,3R
50923at7147,3R
50978at7147,2L
51002at7147,2L
51005at7147,3R
51018at7147,2R
51090at7147,X
51139at7147,X
51190at7147,3L
51197at7147,2L
51210at7147,3L
51237at7147,X
51247at7147,2L
51259at7147,3R
51262at7147,2R
51281at7147,3L
51294at7147,2L
51312at7147,2R
51315at7147,2R
51328at7147,2L
51332at7147,3R
51335at7147,X
51339at7147,X
51359at7147,3R
51383at7147,3R
51405at7147,2L
51410at7147,2R
51420at7147,3L
51433at7147,2L
51441at7147,X
51456at7147,X
51469at7147,2R
51512at7147,2L
51516at7147,X
51524at7147,X
51530at7147,X
51566at7147,X
51594at7147,3L
51608at7147,3R
51624at7147,2L
51631at7147,2R
51633at7147,2L
51643at7147,X
51667at7147,X
51733at7147,3R
51767at7147,2R
51776at7147,3L
51812at7147,2L
51823at7147,3R
51847at7147,X
51851at7147,2L
51873at7147,2L
51879at7147,3R
51965at7147,3L
51975at7147,3L
52009at7147,3R
52012at7147,3R
52036at7147,2L
52038at7147,2R
52039at7147,2R
52088at7147,3R
52215at7147,3L
52235at7147,2L
52267at7147,2R
52283at7147,3L
52298at7147,3L
52349at7147,3R
52357at7147,3R
52377at7147,2R
52389at7147,3R
52429at7147,3L
52431at7147,3R
52442at7147,X
52461at7147,2R
52479at7147,3R
52488at7147,3R
52490at7147,3R
52508at7147,3R
52543at7147,2R
52547at7147,3L
52551at7147,X
52586at7147,3R
52705at7147,3L
52721at7147,3L
52725at7147,2R
52727at7147,2R
52768at7147,2L
52836at7147,3L
52861at7147,X
52885at7147,2R
52902at7147,X
52940at7147,3L
52991at7147,3R
53126at7147,3R
53166at7147,3L
53180at7147,3L
53200at7147,X
53211at7147,2R
53272at7147,3R
53313at7147,2R
53336at7147,2R
53346at7147,3L
53356at7147,2R
53397at7147,2R
53427at7147,3R
53475at7147,2R
53484at7147,3L
53492at7147,2L
53499at7147,2R
53582at7147,3R
53583at7147,3L
53602at7147,2L
53617at7147,3R
53716at7147,3R
53747at7147,3R
53753at7147,3L
53915at7147,3L
53935at7147,3R
53947at7147,2R
54050at7147,2R
54063at7147,2R
54134at7147,3R
54155at7147,3R
54158at7147,2R
54167at7147,2R
54180at7147,2R
54244at7147,2L
54268at7147,3R
54302at7147,3L
54335at7147,2L
54362at7147,2R
54424at7147,3R
54442at7147,3R
54471at7147,2R
54498at7147,2R
54512at7147,X
54524at7147,3L
54527at7147,3L
54625at7147,3R
54648at7147,2R
54673at7147,3L
54707at7147,3R
54719at7147,3L
54756at7147,2R
54811at7147,2R
54848at7147,X
54851at7147,3L
54914at7147,2L
54921at7147,2L
55048at7147,X
55057at7147,X
55154at7147,2R
55164at7147,2R
55175at7147,3R
55187at7147,2L
55235at7147,3L
55248at7147,3R
55254at7147,2R
55262at7147,3L
55264at7147,2R
55278at7147,2R
55297at7147,X
55301at7147,X
55317at7147,3R
55331at7147,3R
55358at7147,3R
55361at7147,2R
55362at7147,X
55382at7147,2R
55389at7147,3L
55409at7147,X
55435at7147,X
55444at7147,3R
55464at7147,2R
55487at7147,X
55489at7147,2R
55500at7147,3L
55570at7147,X
55610at7147,3R
55637at7147,X
55691at7147,3L
55696at7147,3R
55709at7147,3L
55717at7147,3R
55811at7147,2L
55836at7147,3L
55858at7147,2L
55874at7147,3R
55888at7147,3R
55893at7147,2L
55972at7147,3L
56014at7147,X
56034at7147,3R
56054at7147,3L
56055at7147,3L
56061at7147,2R
56071at7147,3R
56082at7147,2L
56091at7147,X
56151at7147,3R
56168at7147,2R
56174at7147,3R
56188at7147,X
56194at7147,2L
56228at7147,3L
56287at7147,X
56304at7147,2L
56387at7147,3R
56422at7147,3L
56442at7147,2L
56466at7147,4
56468at7147,2L
56472at7147,2L
56475at7147,2L
56505at7147,2R
56534at7147,3L
56571at7147,X
56578at7147,3R
56624at7147,2L
56659at7147,2R
56661at7147,3R
56695at7147,2R
56714at7147,3R
56762at7147,3R
56808at7147,3L
56815at7147,X
56816at7147,2R
56844at7147,X
56852at7147,3R
56866at7147,X
56890at7147,2L
56893at7147,X
56896at7147,3R
56900at7147,X
56902at7147,3R
56931at7147,2R
56951at7147,2R
56952at7147,3R
56981at7147,3R
57006at7147,3L
57063at7147,2R
57117at7147,3L
57140at7147,2R
57159at7147,2L
57168at7147,2R
57194at7147,X
57299at7147,2L
57319at7147,3L
57326at7147,3R
57376at7147,3L
57380at7147,3L
57388at7147,2R
57419at7147,3L
57448at7147,3L
57495at7147,3L
57525at7147,3R
57553at7147,2L
57630at7147,3R
57660at7147,2L
57691at7147,2R
57702at7147,3R
57729at7147,3R
57736at7147,3R
57746at7147,2R
57770at7147,2R
57771at7147,X
57778at7147,3R
57817at7147,2L
57821at7147,3R
57860at7147,X
57893at7147,X
57915at7147,2L
57922at7147,2L
57938at7147,3R
57943at7147,2R
57980at7147,X
58016at7147,2L
58047at7147,3R
58053at7147,3R
58055at7147,2L
58072at7147,3L
58117at7147,2L
58160at7147,3R
58204at7147,3L
58205at7147,2R
58228at7147,3R
58250at7147,3R
58254at7147,3L
58312at7147,3R
58314at7147,3L
58358at7147,3R
58360at7147,3R
58370at7147,3R
58466at7147,3R
58470at7147,3R
58503at7147,2L
58544at7147,2L
58551at7147,X
58555at7147,3L
58605at7147,3R
58630at7147,3L
58635at7147,3R
58639at7147,3R
58705at7147,2L
58749at7147,3L
58775at7147,2R
58805at7147,2R
58819at7147,3R
58911at7147,2L
58926at7147,2L
58965at7147,2L
59000at7147,2L
59033at7147,3R
59078at7147,3R
59085at7147,2L
59202at7147,3R
59203at7147,3R
59243at7147,2R
59276at7147,3R
59303at7147,3L
59338at7147,2R
59349at7147,2L
59352at7147,2R
59355at7147,2L
59380at7147,3L
59386at7147,3L
59387at7147,2L
59417at7147,2R
59419at7147,3L
59422at7147,2R
59431at7147,3R
59434at7147,X
59482at7147,2R
59531at7147,2L
59563at7147,3L
59619at7147,2R
59636at7147,2R
59648at7147,3R
59649at7147,3L
59650at7147,2L
59651at7147,2R
59678at7147,2R
59700at7147,3R
59703at7147,X
59733at7147,3R
59748at7147,3L
59757at7147,3R
59768at7147,3L
59777at7147,3R
59790at7147,X
59792at7147,3R
59822at7147,2L
59823at7147,3L
59843at7147,X
59846at7147,3R
59859at7147,X
59868at7147,3R
59872at7147,3R
59883at7147,3L
59918at7147,2R
59944at7147,X
60000at7147,X
60059at7147,3L
60061at7147,3L
60064at7147,3R
60077at7147,3L
60099at7147,X
60106at7147,X
60108at7147,2L
60136at7147,3L
60161at7147,2L
60173at7147,3R
60178at7147,2R
60191at7147,2R
60195at7147,3R
60225at7147,3L
60232at7147,3L
60267at7147,2R
60271at7147,2L
60370at7147,3R
60396at7147,2R
60405at7147,3R
60422at7147,3L
60436at7147,X
60441at7147,2R
60480at7147,3R
60511at7147,2L
60518at7147,2R
60572at7147,X
60606at7147,3L
60624at7147,3L
60696at7147,2L
60700at7147,X
60714at7147,3R
60733at7147,3R
60761at7147,2R
60835at7147,3R
60845at7147,3L
60879at7147,3R
60890at7147,X
60950at7147,3L
60953at7147,3R
60957at7147,3L
60975at7147,3R
60981at7147,3L
61002at7147,2R
61012at7147,3R
61027at7147,2R
61047at7147,2R
61145at7147,X
61154at7147,3R
61165at7147,X
61185at7147,3L
61280at7147,2L
61291at7147,2R
61306at7147,3R
61331at7147,3R
61334at7147,3L
61341at7147,3L
61379at7147,2L
61425at7147,3L
61516at7147,3R
61562at7147,X
61566at7147,2R
61573at7147,3R
61593at7147,2L
61606at7147,2L
61627at7147,3R
61651at7147,3L
61663at7147,3L
61689at7147,2L
61729at7147,2R
61733at7147,2L
61738at7147,2R
61798at7147,X
61812at7147,3R
61813at7147,3L
61929at7147,X
61944at7147,2R
61958at7147,3R
61970at7147,2L
61981at7147,3L
61996at7147,3L
61997at7147,3L
62037at7147,3L
62098at7147,3L
62135at7147,3L
62155at7147,2L
62165at7147,3R
62166at7147,X
62188at7147,2R
62190at7147,2R
62207at7147,3L
62219at7147,2L
62268at7147,2L
62276at7147,2L
62292at7147,X
62299at7147,2L
62308at7147,3R
62316at7147,3L
62360at7147,X
62374at7147,3L
62418at7147,3L
62437at7147,3R
62447at7147,3R
62475at7147,3R
62487at7147,3R
62494at7147,3R
62507at7147,2R
62527at7147,2L
62531at7147,3R
62544at7147,3R
62640at7147,3R
62645at7147,2R
62664at7147,3L
62670at7147,2R
62679at7147,3R
62707at7147,X
62712at7147,3L
62714at7147,2R
62739at7147,2R
62774at7147,3R
62825at7147,3R
62833at7147,3L
62890at7147,3L
62959at7147,3R
62998at7147,3R
63025at7147,3L
63078at7147,3R
63091at7147,X
63174at7147,3R
63194at7147,2R
63205at7147,3L
63304at7147,3R
63305at7147,3R
63380at7147,2R
63398at7147,2L
63412at7147,3L
63427at7147,X
63429at7147,3R
63435at7147,X
63439at7147,3R
63494at7147,3L
63495at7147,3R
63528at7147,X
63584at7147,2L
63623at7147,3R
63626at7147,2L
63631at7147,3R
63685at7147,3L
63687at7147,3R
63760at7147,3L
63807at7147,2R
63838at7147,3L
63868at7147,3R
63882at7147,2L
63901at7147,X
63928at7147,2L
63978at7147,2L
63988at7147,2R
63993at7147,3R
64034at7147,X
64047at7147,2R
64062at7147,2R
64099at7147,2L
64101at7147,3R
64113at7147,3L
64137at7147,X
64145at7147,2R
64151at7147,3L
64192at7147,2R
64239at7147,X
64273at7147,2L
64310at7147,2R
64344at7147,3R
64402at7147,3L
64430at7147,3R
64439at7147,2L
64495at7147,X
64515at7147,4
64516at7147,2R
64528at7147,2L
64568at7147,3L
64595at7147,2L
64601at7147,2R
64660at7147,3R
64681at7147,X
64694at7147,3L
64773at7147,3L
64796at7147,3R
64824at7147,X
64834at7147,3R
64910at7147,3R
64928at7147,X
64937at7147,3L
64960at7147,2L
64967at7147,3L
65010at7147,3L
65072at7147,X
65094at7147,3R
65148at7147,3R
65155at7147,2R
65163at7147,2R
65176at7147,3L
65211at7147,3L
65216at7147,3R
65219at7147,X
65247at7147,X
65271at7147,3L
65272at7147,2R
65279at7147,2L
65284at7147,2L
65304at7147,X
65313at7147,3R
65345at7147,X
65355at7147,3L
65376at7147,3L
65379at7147,2L
65381at7147,2L
65409at7147,3R
65498at7147,X
65504at7147,2L
65531at7147,3R
65562at7147,2R
65579at7147,2L
65583at7147,X
65634at7147,X
65636at7147,3R
65644at7147,2R
65680at7147,3R
65709at7147,2R
65747at7147,3R
65772at7147,2R
65776at7147,3R
65784at7147,2L
65789at7147,X
65802at7147,2L
65812at7147,2L
65829at7147,2L
65841at7147,2L
65846at7147,3R
65900at7147,2R
65912at7147,3R
65916at7147,2L
65948at7147,X
65949at7147,3R
65971at7147,3L
65974at7147,X
66038at7147,3R
66044at7147,2L
66070at7147,3L
66084at7147,X
66091at7147,2L
66109at7147,2L
66133at7147,2R
66155at7147,3R
66297at7147,3R
66305at7147,2L
66344at7147,3R
66392at7147,3R
66428at7147,2L
66429at7147,2R
66432at7147,2R
66486at7147,3R
66519at7147,X
66532at7147,3R
66553at7147,3R
66653at7147,3L
66764at7147,3L
66766at7147,3L
66771at7147,3L
66809at7147,3L
66841at7147,3L
66874at7147,3L
66900at7147,2L
66947at7147,3L
66984at7147,3L
67095at7147,X
67102at7147,3L
67166at7147,2R
67217at7147,3R
67223at7147,2R
67285at7147,3R
67323at7147,3R
67346at7147,X
67371at7147,3L
67421at7147,3L
67439at7147,2R
67511at7147,2R
67611at7147,3R
67613at7147,2L
67720at7147,3L
67721at7147,3L
67729at7147,3L
67772at7147,3L
67792at7147,2R
67813at7147,2R
67815at7147,2R
67894at7147,X
67924at7147,3L
67985at7147,3R
68094at7147,2R
68124at7147,2R
68151at7147,3L
68160at7147,3L
68189at7147,3R
68269at7147,X
68312at7147,X
68367at7147,2R
68413at7147,2R
68418at7147,2R
68444at7147,3R
68467at7147,3R
68471at7147,3L
68516at7147,X
68601at7147,2L
68649at7147,2R
68750at7147,2L
68755at7147,2R
68763at7147,2L
68787at7147,3R
68918at7147,3R
68921at7147,X
68960at7147,3R
68985at7147,3R
68993at7147,2R
69019at7147,2R
69039at7147,3R
69129at7147,3R
69144at7147,3L
69152at7147,3R
69175at7147,2R
69243at7147,3L
69279at7147,3R
69282at7147,2R
69342at7147,3R
69363at7147,3L
69382at7147,3R
69399at7147,3L
69434at7147,2R
69460at7147,2R
69478at7147,2R
69488at7147,3R
69496at7147,3L
69514at7147,3R
69541at7147,2R
69589at7147,3L
69614at7147,2R
69619at7147,3R
69660at7147,3L
69738at7147,3R
69742at7147,3R
69797at7147,3R
69811at7147,3R
69847at7147,X
69947at7147,2L
69966at7147,2R
69968at7147,3R
70003at7147,3R
70047at7147,2R
70164at7147,3R
70210at7147,2L
70236at7147,3L
70243at7147,3R
70261at7147,3L
70268at7147,3L
70287at7147,3L
70302at7147,3L
70323at7147,2R
70365at7147,2R
70373at7147,3L
70408at7147,3L
70439at7147,2L
70448at7147,2L
70465at7147,2R
70491at7147,X
70493at7147,3R
70504at7147,2R
70512at7147,2L
70537at7147,X
70593at7147,2L
70683at7147,X
70753at7147,X
70775at7147,2R
70809at7147,2L
70842at7147,X
70904at7147,2R
70927at7147,3L
71034at7147,2R
71120at7147,X
71142at7147,3R
71155at7147,2R
71161at7147,2L
71201at7147,2L
71204at7147,3L
71287at7147,2L
71329at7147,2R
71342at7147,3R
71381at7147,2L
71453at7147,2L
71477at7147,2L
71479at7147,3R
71486at7147,3R
71518at7147,3L
71529at7147,3R
71549at7147,2L
71570at7147,3L
71677at7147,2R
71691at7147,2L
71723at7147,3R
71796at7147,3R
71842at7147,2L
71852at7147,X
71857at7147,2L
72009at7147,3L
72056at7147,2R
72060at7147,3L
72116at7147,3L
